time,frequency,confidence
11.65,433.69,1.0
11.655,435.18,1.0
11.66,435.57,1.0
11.665,433.96,1.0
11.67,435.3,1.0
11.675,434.45,1.0
11.68,435.98,1.0
11.685,436.97,1.0
11.69,435.22,1.0
11.695,437.11,1.0
11.7,436.67,1.0
11.705,433.73,1.0
11.71,436.09,1.0
11.715,435.92,1.0
11.72,436.13,1.0
11.725,434.39,1.0
11.73,434.43,1.0
11.735,436.76,1.0
11.74,434.6,1.0
11.745,435.32,1.0
11.75,434.19,1.0
11.755,434.25,1.0
11.76,434.76,1.0
11.765,435.45,1.0
11.77,432.73,1.0
11.775,432.29,1.0
11.78,432.2,1.0
11.785,433.35,1.0
11.79,433.3,1.0
11.795,431.98,1.0
11.8,431.61,1.0
11.805,428.52,1.0
11.81,432.5,1.0
11.815,430.82,1.0
11.82,430.3,1.0
11.825,428.88,1.0
11.83,429.86,1.0
11.835,428.76,1.0
11.84,424.58,1.0
11.845,424.58,1.0
11.85,422.63,1.0
11.855,418.31,1.0
11.86,415.09,1.0
11.865,414.1,1.0
11.87,410.08,1.0
11.875,409.7,1.0
11.88,408.79,1.0
11.885,407.76,1.0
11.89,407.16,1.0
11.895,406.82,1.0
11.9,407.8,1.0
11.905,407.46,1.0
11.91,407.18,1.0
11.915,408.16,1.0
11.92,407.66,1.0
11.925,409.17,1.0
11.93,407.59,1.0
11.935,409.33,1.0
11.94,408.29,1.0
11.945,411.86,1.0
11.95,409.98,1.0
11.955,412.99,1.0
11.96,411.98,1.0
11.965,412.87,1.0
11.97,414.9,1.0
11.975,416.09,1.0
11.98,417.74,1.0
11.985,418.55,1.0
11.99,422.46,1.0
11.995,426.99,1.0
12.0,430.97,1.0
12.005,432.72,1.0
12.01,434.23,1.0
12.015,435.03,1.0
12.02,434.57,1.0
12.025,434.56,1.0
12.03,436.41,1.0
12.035,437.14,1.0
12.04,437.6,1.0
12.045,437.84,1.0
12.05,439.12,1.0
12.055,440.2,1.0
12.06,440.12,1.0
12.065,435.98,1.0
12.07,436.24,1.0
12.075,434.24,1.0
12.08,433.96,1.0
12.085,432.18,1.0
12.09,430.9,1.0
12.095,429.16,1.0
12.1,426.47,1.0
12.105,424.23,1.0
12.11,422.24,1.0
12.115,419.16,1.0
12.12,421.31,1.0
12.125,420.43,1.0
12.13,417.21,1.0
12.135,415.24,1.0
12.14,414.68,1.0
12.145,411.39,1.0
12.15,410.87,1.0
12.155,407.54,1.0
12.16,406.62,1.0
12.165,403.97,1.0
12.17,399.87,1.0
12.175,398.97,1.0
12.18,395.1,1.0
12.185,390.65,1.0
12.19,387.59,1.0
12.195,385.37,1.0
12.2,381.53,1.0
12.205,382.9,1.0
12.21,386.39,1.0
12.215,385.64,1.0
12.22,383.97,1.0
12.225,383.77,1.0
12.23,382.96,1.0
12.235,383.45,1.0
12.24,382.83,1.0
12.245,383.91,1.0
12.25,386.0,1.0
12.255,385.8,1.0
12.26,386.33,1.0
12.265,386.85,1.0
12.27,387.56,1.0
12.275,386.06,1.0
12.28,390.38,1.0
12.285,388.43,1.0
12.29,388.51,1.0
12.295,389.76,1.0
12.3,388.96,1.0
12.305,389.87,1.0
12.31,389.26,1.0
12.315,389.02,1.0
12.32,387.78,1.0
12.325,387.73,1.0
12.33,387.15,1.0
12.335,386.46,1.0
12.34,387.64,1.0
12.345,385.7,1.0
12.35,386.06,1.0
12.355,386.34,1.0
12.36,388.33,1.0
12.365,387.49,1.0
12.37,390.84,1.0
12.375,390.48,1.0
12.38,390.39,1.0
12.385,393.52,1.0
12.39,392.55,1.0
12.395,392.93,1.0
12.4,393.63,1.0
12.405,393.79,1.0
12.41,394.11,1.0
12.415,393.31,1.0
12.42,392.97,1.0
12.425,392.37,1.0
12.43,392.97,1.0
12.435,392.89,1.0
12.44,391.79,1.0
12.445,389.22,1.0
12.45,391.91,1.0
12.455,391.08,1.0
12.46,390.89,1.0
12.465,392.34,1.0
12.47,392.33,1.0
12.475,390.25,1.0
12.48,390.01,1.0
12.485,391.1,1.0
12.49,389.4,1.0
12.495,388.29,1.0
12.5,388.08,1.0
12.505,387.31,1.0
12.51,386.83,1.0
12.515,384.71,1.0
12.52,384.06,1.0
12.525,384.29,1.0
12.53,383.04,1.0
12.535,383.5,1.0
12.54,384.09,1.0
12.545,384.91,1.0
12.55,384.91,1.0
12.555,384.3,1.0
12.56,385.55,1.0
12.565,385.94,1.0
12.57,387.17,1.0
12.575,390.11,1.0
12.58,390.59,1.0
12.585,390.25,1.0
12.59,392.42,1.0
12.595,391.27,1.0
12.6,392.28,1.0
12.605,392.18,1.0
12.61,391.53,1.0
12.615,390.52,1.0
12.62,390.18,1.0
12.625,388.06,1.0
12.63,388.82,1.0
12.635,386.64,1.0
12.64,387.69,1.0
12.645,387.01,1.0
12.65,387.07,1.0
12.655,387.58,1.0
12.66,386.46,1.0
12.665,386.72,1.0
12.67,387.71,1.0
12.675,388.19,1.0
12.68,389.63,1.0
12.685,392.88,1.0
12.69,397.81,1.0
12.695,401.75,1.0
12.7,411.42,1.0
12.705,418.72,1.0
12.71,421.86,1.0
12.715,419.1,1.0
12.72,420.77,1.0
12.725,422.23,1.0
12.73,425.06,1.0
12.735,431.65,1.0
12.74,422.56,1.0
12.745,425.39,1.0
12.75,405.37,1.0
12.755,445.78,1.0
12.76,404.55,1.0
12.765,389.4,1.0
12.77,401.75,1.0
12.775,433.14,1.0
12.78,489.27,1.0
12.785,537.36,1.0
12.79,489.62,1.0
12.795,485.53,1.0
12.8,576.4,1.0
12.805,551.04,1.0
12.81,0.0,1.0
12.815,0.0,1.0
12.82,0.0,1.0
12.825,0.0,1.0
12.83,0.0,1.0
12.835,0.0,1.0
12.84,0.0,1.0
12.845,0.0,1.0
12.85,0.0,1.0
12.855,0.0,1.0
12.86,0.0,1.0
12.865,0.0,1.0
12.87,0.0,1.0
12.875,0.0,1.0
12.88,0.0,1.0
12.885,0.0,1.0
12.89,0.0,1.0
12.895,0.0,1.0
12.9,0.0,1.0
12.905,0.0,1.0
12.91,0.0,1.0
12.915,0.0,1.0
12.92,0.0,1.0
12.925,0.0,1.0
12.93,0.0,1.0
12.935,0.0,1.0
12.94,0.0,1.0
12.945,0.0,1.0
12.95,0.0,1.0
12.955,0.0,1.0
12.96,0.0,1.0
12.965,0.0,1.0
12.97,0.0,1.0
12.975,0.0,1.0
12.98,0.0,1.0
12.985,0.0,1.0
12.99,0.0,1.0
12.995,0.0,1.0
13.0,0.0,1.0
13.005,0.0,1.0
13.01,0.0,1.0
13.015,0.0,1.0
13.02,0.0,1.0
13.025,0.0,1.0
13.03,0.0,1.0
13.035,0.0,1.0
13.04,245.57,1.0
13.045,299.34,1.0
13.05,298.25,1.0
13.055,288.12,1.0
13.06,311.16,1.0
13.065,275.19,1.0
13.07,249.77,1.0
13.075,262.0,1.0
13.08,212.99,1.0
13.085,195.33,1.0
13.09,152.03,1.0
13.095,134.75,1.0
13.1,110.56,1.0
13.105,108.3,1.0
13.11,121.8,1.0
13.115,117.63,1.0
13.12,120.43,1.0
13.125,124.88,1.0
13.13,109.26,1.0
13.135,104.59,1.0
13.14,103.69,1.0
13.145,99.53,1.0
13.15,92.13,1.0
13.155,104.36,1.0
13.16,116.93,1.0
13.165,111.54,1.0
13.17,100.91,1.0
13.175,114.4,1.0
13.18,0.0,1.0
13.185,0.0,1.0
13.19,0.0,1.0
13.195,0.0,1.0
13.2,0.0,1.0
13.205,0.0,1.0
13.21,0.0,1.0
13.215,0.0,1.0
13.22,0.0,1.0
13.225,0.0,1.0
13.23,0.0,1.0
13.235,0.0,1.0
13.24,0.0,1.0
13.245,0.0,1.0
13.25,0.0,1.0
13.255,0.0,1.0
13.26,0.0,1.0
13.265,0.0,1.0
13.27,0.0,1.0
13.275,0.0,1.0
13.28,0.0,1.0
13.285,0.0,1.0
13.29,0.0,1.0
13.295,0.0,1.0
13.3,0.0,1.0
13.305,0.0,1.0
13.31,0.0,1.0
13.315,0.0,1.0
13.32,0.0,1.0
13.325,250.32,1.0
13.33,263.92,1.0
13.335,255.55,1.0
13.34,265.8,1.0
13.345,296.69,1.0
13.35,319.54,1.0
13.355,320.39,1.0
13.36,288.44,1.0
13.365,324.81,1.0
13.37,428.75,1.0
13.375,481.43,1.0
13.38,478.74,1.0
13.385,506.07,1.0
13.39,498.06,1.0
13.395,337.34,1.0
13.4,333.19,1.0
13.405,367.71,1.0
13.41,364.3,1.0
13.415,381.22,1.0
13.42,372.92,1.0
13.425,368.56,1.0
13.43,366.22,1.0
13.435,363.07,1.0
13.44,365.68,1.0
13.445,365.8,1.0
13.45,364.39,1.0
13.455,361.49,1.0
13.46,364.22,1.0
13.465,361.53,1.0
13.47,364.07,1.0
13.475,362.69,1.0
13.48,364.72,1.0
13.485,363.02,1.0
13.49,368.31,1.0
13.495,365.54,1.0
13.5,366.81,1.0
13.505,367.13,1.0
13.51,368.63,1.0
13.515,370.45,1.0
13.52,371.96,1.0
13.525,375.51,1.0
13.53,376.09,1.0
13.535,380.08,1.0
13.54,379.81,1.0
13.545,380.86,1.0
13.55,382.67,1.0
13.555,382.17,1.0
13.56,382.74,1.0
13.565,380.45,1.0
13.57,379.3,1.0
13.575,380.48,1.0
13.58,377.15,1.0
13.585,377.31,1.0
13.59,377.05,1.0
13.595,376.45,1.0
13.6,374.63,1.0
13.605,373.94,1.0
13.61,373.16,1.0
13.615,372.26,1.0
13.62,369.58,1.0
13.625,367.23,1.0
13.63,367.82,1.0
13.635,368.15,1.0
13.64,367.11,1.0
13.645,369.16,1.0
13.65,369.67,1.0
13.655,369.73,1.0
13.66,367.25,1.0
13.665,364.63,1.0
13.67,360.4,1.0
13.675,355.65,1.0
13.68,353.5,1.0
13.685,351.52,1.0
13.69,349.56,1.0
13.695,344.24,1.0
13.7,331.78,1.0
13.705,328.74,1.0
13.71,325.68,1.0
13.715,322.53,1.0
13.72,319.38,1.0
13.725,317.62,1.0
13.73,315.49,1.0
13.735,315.69,1.0
13.74,314.38,1.0
13.745,318.22,1.0
13.75,316.3,1.0
13.755,317.21,1.0
13.76,319.34,1.0
13.765,324.75,1.0
13.77,324.52,1.0
13.775,325.76,1.0
13.78,325.01,1.0
13.785,326.89,1.0
13.79,330.3,1.0
13.795,327.37,1.0
13.8,328.7,1.0
13.805,331.65,1.0
13.81,328.44,1.0
13.815,331.32,1.0
13.82,322.7,1.0
13.825,330.36,1.0
13.83,328.72,1.0
13.835,328.09,1.0
13.84,327.94,1.0
13.845,328.06,1.0
13.85,326.63,1.0
13.855,330.58,1.0
13.86,328.46,1.0
13.865,323.11,1.0
13.87,334.09,1.0
13.875,327.02,1.0
13.88,340.79,1.0
13.885,325.89,1.0
13.89,342.99,1.0
13.895,341.25,1.0
13.9,331.76,1.0
13.905,341.67,1.0
13.91,333.32,1.0
13.915,335.24,1.0
13.92,343.2,1.0
13.925,342.51,1.0
13.93,331.95,1.0
13.935,326.51,1.0
13.94,325.43,1.0
13.945,334.05,1.0
13.95,332.38,1.0
13.955,325.46,1.0
13.96,332.27,1.0
13.965,334.73,1.0
13.97,331.96,1.0
13.975,320.15,1.0
13.98,324.92,1.0
13.985,325.98,1.0
13.99,320.91,1.0
13.995,320.95,1.0
14.0,329.07,1.0
14.005,324.11,1.0
14.01,321.43,1.0
14.015,328.58,1.0
14.02,321.87,1.0
14.025,324.71,1.0
14.03,330.41,1.0
14.035,329.01,1.0
14.04,319.86,1.0
14.045,312.68,1.0
14.05,326.27,1.0
14.055,324.66,1.0
14.06,329.99,1.0
14.065,322.48,1.0
14.07,308.36,1.0
14.075,320.95,1.0
14.08,326.99,1.0
14.085,333.44,1.0
14.09,318.2,1.0
14.095,310.18,1.0
14.1,315.07,1.0
14.105,330.83,1.0
14.11,317.42,1.0
14.115,320.59,1.0
14.12,317.55,1.0
14.125,315.51,1.0
14.13,330.07,1.0
14.135,328.52,1.0
14.14,317.41,1.0
14.145,325.76,1.0
14.15,315.17,1.0
14.155,319.09,1.0
14.16,315.7,1.0
14.165,313.61,1.0
14.17,304.63,1.0
14.175,304.7,1.0
14.18,305.01,1.0
14.185,300.04,1.0
14.19,291.53,1.0
14.195,290.08,1.0
14.2,293.33,1.0
14.205,285.95,1.0
14.21,287.8,1.0
14.215,289.84,1.0
14.22,291.37,1.0
14.225,287.18,1.0
14.23,288.71,1.0
14.235,285.19,1.0
14.24,288.97,1.0
14.245,293.15,1.0
14.25,282.64,1.0
14.255,285.34,1.0
14.26,285.51,1.0
14.265,285.06,1.0
14.27,291.35,1.0
14.275,283.58,1.0
14.28,290.51,1.0
14.285,285.63,1.0
14.29,287.75,1.0
14.295,286.86,1.0
14.3,291.22,1.0
14.305,284.92,1.0
14.31,286.71,1.0
14.315,291.81,1.0
14.32,286.95,1.0
14.325,284.42,1.0
14.33,290.14,1.0
14.335,286.2,1.0
14.34,283.58,1.0
14.345,280.87,1.0
14.35,278.43,1.0
14.355,282.3,1.0
14.36,277.24,1.0
14.365,278.88,1.0
14.37,279.44,1.0
14.375,281.85,1.0
14.38,285.52,1.0
14.385,287.44,1.0
14.39,293.03,1.0
14.395,296.33,1.0
14.4,280.87,1.0
14.405,293.87,1.0
14.41,294.37,1.0
14.415,293.68,1.0
14.42,291.49,1.0
14.425,288.65,1.0
14.43,288.66,1.0
14.435,285.55,1.0
14.44,287.65,1.0
14.445,289.92,1.0
14.45,289.28,1.0
14.455,287.86,1.0
14.46,289.73,1.0
14.465,289.25,1.0
14.47,286.63,1.0
14.475,288.57,1.0
14.48,287.36,1.0
14.485,287.13,1.0
14.49,286.66,1.0
14.495,287.72,1.0
14.5,289.65,1.0
14.505,286.87,1.0
14.51,286.35,1.0
14.515,287.82,1.0
14.52,288.2,1.0
14.525,285.26,1.0
14.53,287.8,1.0
14.535,289.43,1.0
14.54,285.95,1.0
14.545,286.44,1.0
14.55,287.52,1.0
14.555,287.73,1.0
14.56,284.96,1.0
14.565,287.06,1.0
14.57,286.05,1.0
14.575,285.92,1.0
14.58,284.98,1.0
14.585,285.07,1.0
14.59,285.89,1.0
14.595,284.27,1.0
14.6,286.03,1.0
14.605,287.16,1.0
14.61,285.01,1.0
14.615,284.6,1.0
14.62,286.52,1.0
14.625,286.9,1.0
14.63,286.56,1.0
14.635,287.5,1.0
14.64,288.1,1.0
14.645,288.6,1.0
14.65,287.92,1.0
14.655,292.73,1.0
14.66,294.03,1.0
14.665,292.31,1.0
14.67,293.81,1.0
14.675,299.37,1.0
14.68,298.04,1.0
14.685,299.85,1.0
14.69,299.32,1.0
14.695,303.89,1.0
14.7,300.72,1.0
14.705,281.12,1.0
14.71,268.78,1.0
14.715,285.03,1.0
14.72,303.38,1.0
14.725,307.76,1.0
14.73,324.8,1.0
14.735,325.91,1.0
14.74,319.51,1.0
14.745,321.73,1.0
14.75,319.26,1.0
14.755,322.33,1.0
14.76,320.76,1.0
14.765,324.25,1.0
14.77,320.64,1.0
14.775,317.09,1.0
14.78,317.54,1.0
14.785,322.21,1.0
14.79,322.88,1.0
14.795,316.91,1.0
14.8,316.24,1.0
14.805,319.75,1.0
14.81,319.98,1.0
14.815,318.37,1.0
14.82,319.68,1.0
14.825,317.79,1.0
14.83,320.7,1.0
14.835,318.77,1.0
14.84,320.08,1.0
14.845,321.01,1.0
14.85,327.4,1.0
14.855,322.79,1.0
14.86,320.5,1.0
14.865,325.5,1.0
14.87,320.44,1.0
14.875,325.02,1.0
14.88,330.57,1.0
14.885,326.99,1.0
14.89,325.69,1.0
14.895,336.45,1.0
14.9,324.72,1.0
14.905,324.56,1.0
14.91,332.29,1.0
14.915,323.93,1.0
14.92,333.16,1.0
14.925,326.42,1.0
14.93,321.52,1.0
14.935,330.41,1.0
14.94,326.6,1.0
14.945,320.04,1.0
14.95,326.43,1.0
14.955,328.53,1.0
14.96,332.14,1.0
14.965,332.38,1.0
14.97,326.45,1.0
14.975,326.07,1.0
14.98,331.75,1.0
14.985,322.02,1.0
14.99,324.41,1.0
14.995,324.75,1.0
15.0,333.53,1.0
15.005,327.95,1.0
15.01,320.84,1.0
15.015,325.7,1.0
15.02,324.24,1.0
15.025,325.05,1.0
15.03,321.81,1.0
15.035,326.65,1.0
15.04,328.85,1.0
15.045,330.34,1.0
15.05,321.67,1.0
15.055,332.92,1.0
15.06,320.67,1.0
15.065,335.09,1.0
15.07,323.18,1.0
15.075,323.41,1.0
15.08,322.17,1.0
15.085,324.28,1.0
15.09,323.64,1.0
15.095,321.83,1.0
15.1,326.53,1.0
15.105,321.73,1.0
15.11,325.73,1.0
15.115,323.19,1.0
15.12,323.16,1.0
15.125,324.8,1.0
15.13,321.35,1.0
15.135,317.32,1.0
15.14,323.13,1.0
15.145,331.34,1.0
15.15,326.52,1.0
15.155,321.01,1.0
15.16,323.1,1.0
15.165,327.11,1.0
15.17,323.06,1.0
15.175,331.24,1.0
15.18,323.1,1.0
15.185,327.21,1.0
15.19,331.88,1.0
15.195,322.73,1.0
15.2,327.81,1.0
15.205,329.56,1.0
15.21,321.26,1.0
15.215,324.41,1.0
15.22,327.43,1.0
15.225,321.39,1.0
15.23,324.09,1.0
15.235,324.23,1.0
15.24,319.24,1.0
15.245,326.98,1.0
15.25,326.08,1.0
15.255,327.02,1.0
15.26,326.99,1.0
15.265,323.61,1.0
15.27,326.89,1.0
15.275,322.3,1.0
15.28,326.85,1.0
15.285,323.82,1.0
15.29,320.74,1.0
15.295,324.76,1.0
15.3,320.17,1.0
15.305,328.19,1.0
15.31,329.43,1.0
15.315,322.44,1.0
15.32,320.68,1.0
15.325,326.07,1.0
15.33,320.04,1.0
15.335,325.85,1.0
15.34,321.2,1.0
15.345,331.61,1.0
15.35,321.61,1.0
15.355,325.12,1.0
15.36,331.86,1.0
15.365,322.37,1.0
15.37,323.73,1.0
15.375,324.45,1.0
15.38,324.76,1.0
15.385,323.29,1.0
15.39,325.81,1.0
15.395,324.12,1.0
15.4,325.74,1.0
15.405,322.83,1.0
15.41,327.59,1.0
15.415,326.09,1.0
15.42,323.72,1.0
15.425,328.87,1.0
15.43,320.23,1.0
15.435,329.03,1.0
15.44,322.1,1.0
15.445,322.49,1.0
15.45,320.11,1.0
15.455,326.86,1.0
15.46,321.91,1.0
15.465,320.64,1.0
15.47,320.48,1.0
15.475,327.89,1.0
15.48,321.0,1.0
15.485,324.1,1.0
15.49,322.72,1.0
15.495,319.96,1.0
15.5,327.46,1.0
15.505,321.9,1.0
15.51,325.95,1.0
15.515,324.5,1.0
15.52,319.58,1.0
15.525,327.91,1.0
15.53,318.07,1.0
15.535,325.79,1.0
15.54,320.72,1.0
15.545,322.78,1.0
15.55,323.23,1.0
15.555,322.52,1.0
15.56,328.15,1.0
15.565,322.93,1.0
15.57,326.82,1.0
15.575,323.74,1.0
15.58,321.41,1.0
15.585,321.12,1.0
15.59,325.13,1.0
15.595,320.27,1.0
15.6,323.06,1.0
15.605,321.44,1.0
15.61,322.12,1.0
15.615,323.39,1.0
15.62,328.16,1.0
15.625,320.53,1.0
15.63,326.97,1.0
15.635,322.95,1.0
15.64,324.36,1.0
15.645,325.76,1.0
15.65,325.76,1.0
15.655,324.5,1.0
15.66,324.3,1.0
15.665,322.19,1.0
15.67,326.14,1.0
15.675,323.74,1.0
15.68,323.34,1.0
15.685,327.31,1.0
15.69,322.42,1.0
15.695,323.34,1.0
15.7,322.09,1.0
15.705,319.47,1.0
15.71,324.41,1.0
15.715,325.36,1.0
15.72,321.9,1.0
15.725,320.53,1.0
15.73,325.68,1.0
15.735,322.0,1.0
15.74,318.2,1.0
15.745,323.83,1.0
15.75,320.38,1.0
15.755,319.81,1.0
15.76,322.07,1.0
15.765,326.73,1.0
15.77,321.94,1.0
15.775,323.01,1.0
15.78,322.2,1.0
15.785,323.54,1.0
15.79,324.69,1.0
15.795,324.94,1.0
15.8,325.76,1.0
15.805,323.49,1.0
15.81,325.31,1.0
15.815,326.6,1.0
15.82,324.07,1.0
15.825,325.28,1.0
15.83,321.72,1.0
15.835,325.42,1.0
15.84,323.75,1.0
15.845,319.64,1.0
15.85,323.37,1.0
15.855,328.07,1.0
15.86,323.84,1.0
15.865,329.5,1.0
15.87,326.71,1.0
15.875,332.18,1.0
15.88,330.46,1.0
15.885,334.5,1.0
15.89,319.74,1.0
15.895,309.6,1.0
15.9,320.07,1.0
15.905,333.74,1.0
15.91,320.62,1.0
15.915,324.83,1.0
15.92,313.98,1.0
15.925,307.8,1.0
15.93,316.19,1.0
15.935,333.37,1.0
15.94,322.27,1.0
15.945,320.62,1.0
15.95,307.96,1.0
15.955,337.15,1.0
15.96,346.75,1.0
15.965,331.95,1.0
15.97,325.0,1.0
15.975,303.39,1.0
15.98,313.46,1.0
15.985,349.74,1.0
15.99,0.0,1.0
15.995,0.0,1.0
16.0,0.0,1.0
16.005,0.0,1.0
16.01,0.0,1.0
16.015,0.0,1.0
16.02,0.0,1.0
16.025,0.0,1.0
16.03,0.0,1.0
16.035,0.0,1.0
16.04,0.0,1.0
16.045,0.0,1.0
16.05,0.0,1.0
16.055,0.0,1.0
16.06,0.0,1.0
16.065,0.0,1.0
16.07,0.0,1.0
16.075,0.0,1.0
16.08,0.0,1.0
16.085,0.0,1.0
16.09,0.0,1.0
16.095,0.0,1.0
16.1,0.0,1.0
16.105,0.0,1.0
16.11,0.0,1.0
16.115,0.0,1.0
16.12,0.0,1.0
16.125,0.0,1.0
16.13,0.0,1.0
16.135,0.0,1.0
16.14,0.0,1.0
16.145,0.0,1.0
16.15,0.0,1.0
16.155,0.0,1.0
16.16,0.0,1.0
16.165,0.0,1.0
16.17,0.0,1.0
16.175,0.0,1.0
16.18,0.0,1.0
16.185,0.0,1.0
16.19,0.0,1.0
16.195,0.0,1.0
16.2,0.0,1.0
16.205,0.0,1.0
16.21,0.0,1.0
16.215,0.0,1.0
16.22,0.0,1.0
16.225,0.0,1.0
16.23,0.0,1.0
16.235,0.0,1.0
16.24,0.0,1.0
16.245,0.0,1.0
16.25,0.0,1.0
16.255,0.0,1.0
16.26,0.0,1.0
16.265,0.0,1.0
16.27,0.0,1.0
16.275,0.0,1.0
16.28,0.0,1.0
16.285,0.0,1.0
16.29,0.0,1.0
16.295,0.0,1.0
16.3,0.0,1.0
16.305,0.0,1.0
16.31,0.0,1.0
16.315,0.0,1.0
16.32,0.0,1.0
16.325,0.0,1.0
16.33,0.0,1.0
16.335,0.0,1.0
16.34,0.0,1.0
16.345,0.0,1.0
16.35,0.0,1.0
16.355,0.0,1.0
16.36,0.0,1.0
16.365,0.0,1.0
16.37,0.0,1.0
16.375,0.0,1.0
16.38,0.0,1.0
16.385,0.0,1.0
16.39,0.0,1.0
16.395,0.0,1.0
16.4,0.0,1.0
16.405,0.0,1.0
16.41,0.0,1.0
16.415,0.0,1.0
16.42,0.0,1.0
16.425,0.0,1.0
16.43,0.0,1.0
16.435,0.0,1.0
16.44,0.0,1.0
16.445,0.0,1.0
16.45,0.0,1.0
16.455,0.0,1.0
16.46,0.0,1.0
16.465,0.0,1.0
16.47,0.0,1.0
16.475,0.0,1.0
16.48,0.0,1.0
16.485,0.0,1.0
16.49,0.0,1.0
16.495,0.0,1.0
16.5,0.0,1.0
16.505,0.0,1.0
16.51,0.0,1.0
16.515,0.0,1.0
16.52,0.0,1.0
16.525,0.0,1.0
16.53,0.0,1.0
16.535,0.0,1.0
16.54,0.0,1.0
16.545,0.0,1.0
16.55,0.0,1.0
16.555,0.0,1.0
16.56,0.0,1.0
16.565,0.0,1.0
16.57,0.0,1.0
16.575,0.0,1.0
16.58,0.0,1.0
16.585,0.0,1.0
16.59,0.0,1.0
16.595,0.0,1.0
16.6,0.0,1.0
16.605,0.0,1.0
16.61,0.0,1.0
16.615,0.0,1.0
16.62,0.0,1.0
16.625,0.0,1.0
16.63,0.0,1.0
16.635,0.0,1.0
16.64,0.0,1.0
16.645,0.0,1.0
16.65,0.0,1.0
16.655,0.0,1.0
16.66,0.0,1.0
16.665,0.0,1.0
16.67,0.0,1.0
16.675,0.0,1.0
16.68,0.0,1.0
16.685,0.0,1.0
16.69,0.0,1.0
16.695,0.0,1.0
